ID	Hexagon_index	Cluster_base
Slc25a1	564	7
Vpreb2	485	7
Dgcr6	486	7
Prodh	413	7
Rtn4r	414	11
Zdhhc8	566	7
Ranbp1	652	7
Htf9c	652	7
Dgcr8	487	7
D16H22S680E	348	10
Arvcf	289	10
Comt	184	10
Txnrd2	183	10
Gnb1l	348	10
Tbx1	348	10
Gp1bb	286	10
Sept5	286	10
Cldn5	413	7
Cdc45l	413	7
Ufd1l	413	7
2510002D24Rik	412	9
Mrpl40	282	8
Hira	342	8
Olfr164	376	6
Olfr165	604	4
Olfr166	446	4
Olfr167	446	4
Olfr168	445	4
Olfr169	521	4
Olfr170	690	4
Olfr171	690	4
Lamp3	691	4
B3gnt5	525	6
Klhl6	454	31
Klhl24	404	14
Yeats2	406	14
Map6d1	286	10
Parl	412	9
Abcc5	230	10
Eif2b5	287	10
Dvl3	233	10
Ap2m1	185	10
Abcf3	186	10
BC052055	186	10
Alg3	185	10
1810009K13Rik	234	10
Ece2	348	10
Psmd2	488	7
Eif4g1	651	7
2900046G09Rik	651	7
Clcn2	651	7
Polr2h	650	7
Thpo	650	7
Chrd	650	7
2310042E22Rik	102	12
Ephb3	139	10
2510009E07Rik	97	14
Ehhadh	99	8
Map3k13	281	8
Tmem41a	281	8
Liph	226	8
Senp2	226	8
Sfrs10	343	8
Etv5	407	14
Dgkg	479	16
Crygs	555	16
Tbccd1	555	16
Dnajb11	476	16
Ahsg	477	16
Fetub	406	14
Hrg	481	16
Kng2	481	16
Kng1	481	16
Eif4a2	182	10
Rfc4	182	10
Adipoq	140	10
St6gal1	9	12
Rtp1	508	37
Masp1	508	37
Rtp4	440	2
Sst	438	1
Rtp2	194	38
Bcl6	430	29
Lpp	587	27
5430420C16Rik	438	1
Trp63	598	3
Leprel1	686	3
Cldn1	443	3
Cldn16	601	4
Il1rap	690	4
Gm606	692	4
Ostn	603	4
Uts2d	603	4
Ccdc50	522	4
Fgf12	446	4
1600021P15Rik	377	5
Hrasls	693	4
Atp13a5	693	4
Atp13a4	528	31
Opa1	98	8
Gm1968	655	11
Hes1	653	7
Cpn2	347	11
Lrrc15	347	11
Gp5	485	7
Tmem44	413	7
Lsg1	487	7
BC022623	651	7
AI480653	102	12
Centb2	102	12
Ppp1r2	651	7
Apod	652	7
Bdh1	494	10
Mfi2	413	7
Pigz	345	8
Ncbp2	345	8
Senp5	411	9
Pak2	564	7
Pigx	484	9
1500031L02Rik	411	9
Lrrc33	347	11
Bex6	347	11
Fbxo45	346	8
Wdr53	346	8
Rnf168	346	8
0610012D17Rik	286	10
Pcyt1a	286	10
Osta	230	10
Zdhhc19	285	8
Tfrc	412	9
Tnk2	285	8
Muc4	651	7
Muc20	650	7
1700021K19Rik	229	8
Fyttd1	412	9
Lrch3	650	7
Iqcg	413	7
Rpl35a	346	8
Lmln	413	7
Osbpl11	651	7
Snx4	486	7
Zfp148	347	11
Slc12a8	413	7
4632417D23Rik	652	7
Heg1	653	7
Muc13	487	7
Itgb5	413	7
Umps	486	7
Ropn1	678	37
Mylk	677	37
Ptplb	627	19
Adcy5	627	19
Sec22a	467	19
Pdia5	468	18
Sema5b	133	14
Dirc2	174	14
Hspbap1	334	13
Parp14	405	14
Dtx3l	405	14
Parp9	405	14
Kpna1	404	14
Wdr5b	401	13
2310056P07Rik	401	13
Ccdc58	388	23
Csta	263	23
Stfa2l1	262	21
2010005H15Rik	319	21
Stfa1	382	31
Stfa2	317	21
Stfa3	317	21
Casr	317	21
Cd86	258	21
Ildr1	208	21
Slc15a2	319	21
Eaf2	383	31
Iqcb1	454	31
Hcls1	454	31
Fbxo40	55	32
Polq	82	32
Stxbp5l	252	2
Gtf2e1	149	38
Rabl3	148	38
Hgd	191	25
Ndufb4	497	26
Fstl1	498	30
Lrrc58	497	26
Gpr156	497	26
Gsk3b	188	12
Nr1i2	661	26
4932425I24Rik	660	10
Cox17	344	8
Popdc2	344	8
Pla1a	283	8
Adprh	660	10
Cd80	575	10
4930455C21Rik	187	12
9630046K23Rik	237	10
Tmem39a	660	10
Cdgap	660	10
B4galt4	662	26
Upk1b	662	26
Igsf11	112	39
Lsamp	447	6
Gap43	373	2
Zbtb20	196	39
Drd3	191	25
Qtrtd1	49	34
Zdhhc23	28	34
Gramd1c	48	12
Atp6v1a	12	12
Gm608	9	12
Sidt1	40	12
Ccdc52	63	13
Boc	435	37
BC027231	680	35
Gtpbp8	680	35
Cd200r1	682	1
Cd200r4	683	1
Cd200r2	684	1
Cd200r3	596	1
Ccdc80	596	1
Slc35a5	596	1
Atg3	596	1
Btla	684	1
Cd200	517	3
Gm609	599	3
Slc9a10	598	3
Gcet2	597	3
BC016579	597	3
Tmprss7	515	1
Tagln3	514	1
Abhd10	514	1
Phldb2	514	1
Cd96	597	3
Pvrl3	444	4
Dppa4	204	5
Dppa2	205	33
Morc1	205	33
Trat1	204	5
Retnlb	203	5
Retnla	255	5
Retnlg	255	5
C330027C09Rik	312	5
Ift57	515	1
Cd47	513	1
Bbx	250	39
Ccdc54	113	39
Cblb	688	4
Alcam	688	4
Zpld1	689	4
Nfkbiz	108	25
Lrriq2	72	12
Rpl24	43	12
Pcnp	100	10
Rg9mtd1	137	8
Senp7	99	8
Impg2	6	34
Abi3bp	600	3
Tfg	201	2
Gpr128	201	2
Tmem45a	116	32
2310005G13Rik	664	30
Tomm70a	663	26
Nit2	663	26
Tbc1d23	663	26
2610528E23Rik	663	26
4631422O05Rik	77	38
Col8a1	597	3
Dcbld2	596	1
St3gal6	596	1
Gm813	197	39
E330017A01Rik	596	1
Cpox	515	1
Cldnd1	373	2
Olfr172	373	2
Olfr173	373	2
Olfr174	373	2
Olfr176	444	4
Olfr177	444	4
Olfr178	444	4
Olfr180	444	4
Olfr181	444	4
Olfr183	444	4
Olfr186	444	4
Olfr187	446	4
Olfr190	446	4
Olfr191	446	4
Olfr192	446	4
Olfr193	522	4
Olfr194	522	4
Olfr195	522	4
Olfr196	522	4
Olfr197	446	4
Olfr198	446	4
Olfr199	446	4
Olfr201	446	4
Olfr202	605	4
Olfr203	605	4
Olfr204	605	4
Olfr205	605	4
Olfr206	694	4
Olfr207	694	4
Olfr208	694	4
Gabrr3	312	5
Mina	202	5
BC043118	156	5
Arl6	315	5
Epha6	315	5
Nsun3	376	6
Arl13b	376	6
Pros1	375	6
Epha3	374	6
Ckt2	312	5
4930453N24Rik	159	33
Zfp654	206	21
Cggbp1	119	33
Htr1f	159	33
Chmp2b	375	6
9330155M09Rik	525	6
Speer2	447	6
Gbe1	446	4
Robo1	698	6
Robo2	690	4
D930038D03Rik	691	4
Rbm11	691	4
Stch	447	6
Samsn1	522	4
Nrip1	446	4
Usp25	445	4
Cxadr	532	31
Btg3	454	31
D16Ertd472e	117	33
Chodl	690	4
Prss7	690	4
Ncam2	523	4
Mrpl39	159	33
Jam2	159	33
Atp5j	159	33
Gabpa	159	33
App	158	33
Cyyr1	374	6
Adamts1	687	3
Adamts5	687	3
Zfp294	145	12
ORF5	144	12
Usp16	189	12
Cct8	145	12
ORF63	108	25
Bach1	113	39
Grik1	688	4
Cldn17	446	4
Cldn8	523	4
2310002B14Rik	604	4
Krtap13-1	446	4
Krtap13	446	4
2310034C09Rik	446	4
2310057N15Rik	446	4
Krtap14	376	6
Krtap15	376	6
Krtap16-9	446	4
Krtap16-1	446	4
Krtap16-5	446	4
Krtap16-4	522	4
Krtap8-2	691	4
AY026312	691	4
Krtap16-10	691	4
Krtap16-3	691	4
Krtap6-1	690	4
Krtap16-8	690	4
Krtap21-1	446	4
Krtap16-7	446	4
Krtap6-2	446	4
Tiam1	452	31
Sod1	648	9
Sfrs15	648	9
Hunk	553	15
2610039C10Rik	404	14
Mrap	405	14
4931408A02Rik	221	13
1110004E09Rik	12	12
4932438H23Rik	128	13
Olig2	26	12
Olig1	46	12
Ifnar2	139	10
Il10rb	138	10
Ifnar1	345	8
Ifngr2	650	7
Tmem50b	486	7
ORF28	413	7
Gart	413	7
Son	346	8
Donson	284	8
Cryzl1	345	8
Itsn1	411	9
Atp5o	346	8
Slc5a3	659	11
Mrps6	659	11
Kcne2	674	27
1190017O12Rik	674	27
4930563D23Rik	423	10
Kcne1	423	10
Dscr1	357	25
Clic6	674	27
Runx1	509	37
Setd4	98	8
Cbr1	177	8
Cbr3	281	8
Dopey2	179	8
Morc3	650	7
Chaf1b	564	7
Cldn14	344	8
Sim2	178	8
Hlcs	411	9
Dscr6	650	7
Pigp	651	7
Ttc3	651	7
Dscr3	286	10
Dyrk1a	564	7
Kcnj6	176	14
Kcnj15	599	3
Erg	686	3
Ets2	78	38
Dscr2	177	8
Brwd1	177	8
Hmgn1	344	8
Wrb	344	8
4921526F01Rik	344	8
Sh3bgr	177	8
B3galt5	396	17
Jam4	33	32
Itgb2l	528	31
Pcp4	527	5
Dscam	687	3
Bace2	599	3
Mx1	686	3
ORF9	686	3
Mx2	370	1
Tmprss2	512	35
Ripk4	714	19
5830404H04Rik	631	17
Zfp295	461	23
Tiam2	715	19
Tfb1m	592	35
Nox3	370	1
Arid1b	454	31
5730437N04Rik	575	10
Ldhal6b	496	26
Zdhhc14	576	26
Snx9	659	11
Synj2	183	10
Serac1	346	8
Gtf2h5	179	8
2210038L17Rik	135	8
Tulp4	68	12
Sytl3	173	13
LOC547127	130	13
Dynlt1	130	13
Vil2	175	14
Tagap1	129	13
Gm1604	12	12
Rps6ka2	191	25
Tcp10b	52	32
Tcp10a	52	32
Fndc1	198	39
Tagap	196	39
Fgfr1op	169	22
Ccr6	129	13
Brp44l	129	13
9630019K15Rik	92	22
T2	93	13
T	93	13
Pde10a	682	1
1700010I14Rik	686	3
Qk	539	24
Pacrg	170	13
Park2	310	2
Agpat4	70	12
Map3k4	13	34
Plg	297	25
Slc22a3	433	37
Slc22a2	366	37
Slc22a1	434	37
Igf2r	545	18
Mas1	180	8
Mrgprh	182	10
Mrpl18	234	10
Tcp1	234	10
Acat3	234	10
Acat2	184	10
Wtap	185	10
Sod2	67	12
Gpr31c	40	12
Tcp10c	63	13
Unc93a	392	19
Tcte2	22	12
Mllt4	22	12
Dact2	423	10
Smoc2	498	30
Thbs2	109	38
Wdr27	135	8
1600012H06Rik	287	10
Phf10	287	10
9030025P20Rik	350	10
Tcte3	417	11
Dll1	645	16
4932442K08Rik	645	16
Psmb1	409	8
Tbp	281	8
Pdcd2	226	8
Chd1	221	13
Rgmb	169	22
BC002059	204	5
BC018101	205	33
Zfp97	205	33
Riok2	459	23
Lix1	333	13
Lnpep	334	13
4930546H06Rik	83	33
Has1	117	33
Fpr1	157	5
Fpr-rs2	157	5
Fprl1	254	5
Fpr-rs6	446	4
V1re5	445	4
V1re2	690	4
V1re6	690	4
V1re3	691	4
V1re1	691	4
V1re8	691	4
V1re7	691	4
V1re4	604	4
Ppp2r1a	605	4
V1rf5	447	6
Zfp160	524	6
V1rf1	379	5
V1rf2	379	5
V1rf4	380	5
V1rf3	451	5
A830058L05Rik	84	33
Zfp54	384	21
Zfp51	384	21
Zfp53	385	20
Zfp52	385	20
BC049807	320	21
6330416L07Rik	256	5
1300003B13Rik	256	5
A630033E08Rik	314	5
Zfp40	314	5
Zfp213	66	12
Zfp13	67	12
Mmp25	235	10
BC038613	185	10
Thoc6	185	10
Hcfc1r1	141	10
Tnfrsf12a	141	10
Cldn6	141	10
Cldn9	141	10
1520401A03Rik	141	10
Pkmyt1	183	10
Paqr4	232	10
Kremen2	288	10
Flywch1	415	11
2810417J12Rik	487	7
Srrm2	651	7
Tceb2	651	7
Prss33	651	7
4931440B09Rik	651	7
Prss32	486	7
Prss21	413	7
Sbp	412	9
Tmprss8	345	8
Prss22	346	8
Prss27	286	10
Kctd5	285	8
Pdpk1	412	9
Amdhd2	413	7
Atp6v0c	345	8
Tbc1d24	659	11
Ntn2l	659	11
1600002H07Rik	232	10
Ccnf	232	10
Abca17	346	8
Abca3	286	10
Rnps1	291	10
Dci	291	10
Dnase1l2	352	10
E4f1	352	10
1700012G19Rik	419	10
Gbl	419	10
9930021D14Rik	419	10
Caskin1	491	11
Traf7	490	11
Pkd1	489	11
Tsc2	568	7
Nthl1	418	11
Slc9a3r2	351	10
Zfp598	291	10
Syngr3	291	10
Gfer	291	10
Noxo1	353	10
Tbl3	353	10
Rnf151	420	10
Rps2	419	10
Ndufb10	419	10
Rpl3l	491	11
Sepx1	491	11
Hs3st6	569	11
Fahd1	415	11
Hagh	415	11
Igfals	347	11
Nubp2	347	11
Spsb3	347	11
Mrps34	347	11
Nme3	347	11
Mapk8ip3	347	11
Ift140	648	9
BC054438	647	9
Clcn7	349	10
Unkl	287	10
Gnptg	287	10
0610007P22Rik	287	10
Ube2i	286	10
Prss34	285	8
Prss28	230	10
Prss29	230	10
Tpsab1	182	10
Mcpt6	183	10
Tpsg1	183	10
Cacna1h	184	10
Tekt4	230	10
Sstr5	230	10
Sox8	229	8
Gng13	185	10
Chtf18	185	10
Rpusd1	185	10
BC052484	236	10
Msln	236	10
Narfl	236	10
Haghl	236	10
BC008155	236	10
Metrn	236	10
Wdr24	236	10
2610003J06Rik	236	10
Stub1	236	10
Rhbdl1	236	10
Rhot2	236	10
9530058B02Rik	290	10
0610011F06Rik	289	10
Rab40c	350	10
Pigq	351	10
Solh	291	10
Decr2	290	10
Nme4	291	10
Tmem8	235	10
Mrpl28	235	10
Axin1	235	10
Pdia2	353	10
Arhgdig	353	10
Rgs11	353	10
Itfg3	352	10
Luc7l	349	10
C230078M08Rik	415	11
Dusp1	489	11
Atp6v0e	651	7
A930001N09Rik	651	7
Bnip1	486	7
Nkx2-5	412	9
Kifc1	650	7
Phf1	486	7
Cuta	566	7
Zbtb9	653	7
Bak1	491	11
Ggnbp1	418	11
Itpr3	236	10
2900010M23Rik	142	10
Ihpk3	141	10
Lemd2	230	10
Grm4	23	12
Hmga1	185	10
AI413582	236	10
Nudt3	236	10
Rps10	291	10
Pacsin1	351	10
Spdef	418	11
D17Wsu92e	490	11
F830021D11Rik	414	11
Taf11	651	7
Anks1	651	7
Tcp11	490	11
Scube3	237	10
Zfp523	237	10
Def6	352	10
Ppard	419	10
Rpl10a	292	10
Tead3	292	10
Tulp1	291	10
Fkbp5	417	11
4930511I11Rik	653	7
Gm749	567	7
Clps	567	7
Tmhs	652	7
Srpk1	652	7
Slc26a8	566	7
Mapk14	414	11
Mapk13	414	11
Brpf3	415	11
Pnpla1	656	11
4930539E08Rik	654	11
Pxt1	654	11
Stk38	570	11
Sfrs3	420	10
Cdkn1a	292	10
9830134C10Rik	353	10
Cpne5	419	10
Ppil1	490	11
BC004004	653	7
Pi16	420	10
Mtch1	292	10
Fgd2	104	12
Pim1	491	11
Tbc1d22b	568	7
Rnf8	493	11
1300018I05Rik	287	10
Mdga1	140	10
Zfand3	565	7
Btbd9	131	14
Glo1	642	16
Dnahc8	642	16
Glp1r	635	15
Umodl1	551	15
Abcg1	403	14
Tff3	403	14
Tff2	403	14
Tff1	402	13
Tmprss3	403	14
Ubash3a	403	14
Tsga2	645	16
Slc37a1	561	9
Pde9a	233	10
Wdr4	651	7
1500032D16Rik	564	7
Pknox1	235	10
Cbs	235	10
U2af1	291	10
Cryaa	289	10
Snf1lk	353	10
Notch3	570	11
Abhd9	652	7
Brd4	652	7
Akap8	489	11
Akap8l	488	7
Wiz	648	9
A430107D22Rik	648	9
Pglyrp2	483	9
4732474A20Rik	409	8
Cyp4f16	222	14
Cyp4f15	475	15
9030612M13Rik	475	15
6030490I01Rik	475	15
BC066107	552	15
Cyp4f14	552	15
Cyp4f13	474	15
Zfp472	473	15
1700065O13Rik	535	20
4921501E09Rik	535	20
Morc2b	119	33
Zfp81	709	24
Zfp101	709	24
1700029I08Rik	709	24
Adamts10	399	15
Myo1f	223	14
Zfp414	342	8
Pram1	343	8
Hnrpm	411	9
March2	564	7
Rab11b	563	9
Angptl4	415	11
Ankrd47	488	7
Rps28	488	7
Ndufa7	488	7
Cd320	490	11
Daxx	237	10
Zbtb22	186	10
Tapbp	186	10
Rgl2	186	10
H2-Ke2	186	10
Wdr46	186	10
B3galt4	186	10
Rps18	186	10
Vps52	186	10
AA388235	183	10
H2-K1	232	10
Ring1	231	10
H2-Ke6	230	10
Slc39a7	230	10
Rxrb	230	10
Col11a2	286	10
H2-Oa	648	9
Brd2	649	9
H2-DMa	649	9
H2-DMb1	649	9
H2-DMb2	649	9
Psmb9	410	9
Tap1	410	9
Psmb8	409	8
Tap2	409	8
H2-Ob	174	14
H2-Ab1	173	13
H2-Aa	130	13
H2-Eb1	130	13
H2-Ea	92	22
Btnl2	62	22
Btnl1	269	22
BC051142	269	22
Notch4	68	12
Gpsm3	43	12
Pbx2	43	12
Ager	43	12
Rnf5	43	12
Agpat1	43	12
Egfl8	68	12
Ppt2	68	12
Prrt1	68	12
Fkbpl	99	8
Crebl1	99	8
Tnxb	99	8
C4b	137	8
Cyp21a1	181	10
C4a	230	10
Stk19	231	10
Dom3z	232	10
Skiv2l	232	10
Rdbp	288	10
Cfb	349	10
C2	416	11
Zbtb12	653	7
Ehmt2	567	7
Slc44a4	652	7
Neu1	652	7
Hspa1b	652	7
Hspa1a	653	7
Hspa1l	653	7
Lsm2	654	11
D17H6S56E-3	291	10
Ng23	291	10
Msh5	291	10
Clic1	235	10
Ddah2	291	10
AU023871	290	10
Ly6g6c	290	10
Ly6g6d	351	10
Ly6g6e	417	11
Bat5	489	11
Ly6g5c	653	7
Ly6g5b	653	7
Csnk2b	653	7
D17H6S53E	567	7
Apom	567	7
Bat3	652	7
Bat2	652	7
Aif1	652	7
Lst1	652	7
Ltb	652	7
Tnf	652	7
Lta	652	7
Nfkbil1	652	7
Atp6v1g2	652	7
Bat1a	652	7
H2-D1	651	7
H2-Q1	484	9
H2-Q2	409	8
H2-Q8	280	8
H2-Q6	226	8
H2-Q7	181	10
H2-Q10	232	10
Pou5f1	286	10
Tcf19	347	11
Cchcr1	347	11
Psors1c2	414	11
Cdsn	413	7
2300002M23Rik	413	7
Dpcr1	183	10
Vars2	184	10
Gtf2h4	182	10
Ddr1	286	10
Ier3	493	11
Flot1	493	11
Tubb5	656	11
Mdc1	568	7
Nrm	652	7
Dhx16	652	7
2610110G12Rik	652	7
Mrps18b	652	7
Ppp1r10	652	7
Abcf1	568	7
Prr3	490	11
Gna-rs1	491	11
H2-T24	415	11
H2-T23	563	9
H2-T9	563	9
H2-T22	563	9
H2-Bl	561	9
H2-T10	175	14
H2-T3	7	34
H2-Tw3	7	34
Rpp21	60	34
Trim39	60	34
H2-M10.2	454	31
H2-M10.1	452	31
H2-M10.3	451	5
H2-M10.4	254	5
H2-M11	202	5
H2-M9	158	33
H2-M1	159	33
H2-M10.5	87	33
H2-M10.6	265	23
Trim26	324	23
Trim15	338	14
Trim10	338	14
Trim40	338	14
Trim31	338	14
Ppp1r11	338	14
Znrd1	338	14
1700022C21Rik	338	14
2410137M14Rik	338	14
Zfp57	339	14
Mog	339	14
Gabbr1	338	14
Olfr90	274	13
Olfr91	274	13
Olfr92	325	23
Olfr93	265	23
Ubd	211	23
Olfr94	211	23
Olfr95	210	21
Olfr96	210	21
Olfr97	163	21
Olfr98	162	21
H2-M3	161	21
Olfr99	161	21
Olfr101	160	21
Olfr102	159	33
Olfr100	159	33
Olfr103	158	33
Olfr104	157	5
Olfr105	204	5
Olfr106	203	5
Olfr107	203	5
Olfr108	255	5
Olfr109	255	5
H2-M2	313	5
Olfr110	313	5
Olfr111	313	5
Olfr112	378	5
Olfr113	378	5
Olfr114	377	5
Olfr115	377	5
Olfr116	377	5
Olfr117	694	4
Olfr118	694	4
Olfr119	693	4
Olfr120	693	4
Olfr121	694	4
Olfr122	694	4
Olfr123	313	5
Olfr124	313	5
Olfr125	314	5
Olfr126	314	5
Olfr127	255	5
Olfr128	255	5
Olfr761	255	5
Olfr129	313	5
Olfr130	313	5
Olfr131	694	4
Olfr132	694	4
Olfr133	694	4
Olfr134	694	4
Olfr135	694	4
Olfr138	447	6
Olfr137	447	6
Olfr136	446	4
Pgk2	607	6
Crisp3	607	6
Crisp1	606	6
Crisp2	378	5
Rhag	310	2
9130008F23Rik	311	5
Mut	377	5
Opn5	519	4
Gpr111	201	2
Cd2ap	116	32
Tnfrsf21	55	32
Gpr110	307	2
Gpr116	683	1
Mep1a	436	36
Pla2g7	192	38
Tdrd6	193	38
Slc25a27	194	38
Cyp39a1	194	38
Dscr1l1	152	39
Enpp5	515	1
Enpp4	515	1
Clic5	515	1
Runx2	596	1
Supt3h	196	39
Cdc5l	284	8
Spats1	414	11
Tcte1	572	11
Gm323	494	10
Nfkbie	420	10
Slc35b2	493	11
Hsp90ab1	493	11
Slc29a1	492	11
Capn11	419	10
Tmem63b	492	11
Mrpl14	491	11
Vegfa	565	7
Mrps18a	286	10
1700027N10Rik	231	10
Mad2l1bp	287	10
Gtpbp2	287	10
Polh	348	10
Xpo5	415	11
Rpo1-1	415	11
Yipf3	415	11
Tjap1	415	11
Egfl9	347	11
Abcc10	347	11
Zfp318	412	9
Isg15	486	7
Crip3	652	7
Slc22a7	567	7
BC048355	570	11
Parc	570	11
Srf	569	11
Ptk7	655	11
Klc4	185	10
Mrpl2	235	10
Cul7	235	10
BC011248	290	10
Klhdc3	351	10
Mea1	418	11
Ppp2r5d	418	11
Pex6	418	11
Gnmt	352	10
Tnrc5	291	10
Ptcra	236	10
2310039H08Rik	293	10
Rpl7l1	293	10
Tbcc	653	7
Ubr2	654	11
Trerf1	409	8
Mrps10	648	9
Guca1b	647	9
Guca1a	647	9
1700001C19Rik	233	10
AI661453	235	10
Tbn	291	10
Ccnd3	291	10
Bysl	349	10
Trfp	416	11
Usp49	648	9
1110002E23Rik	415	11
Frs3	415	11
Pgc	349	10
Tcfeb	233	10
Mdfi	233	10
Foxp4	183	10
1700067P10Rik	638	15
9830107B12Rik	638	15
A530064D06Rik	637	15
Trem1	706	20
Trem3	706	20
Treml4	706	20
Treml2	706	20
B430306N03Rik	705	20
Trem2	705	20
Treml1	705	20
Nfya	705	20
AI314976	705	20
Apobec2	705	20
Bzrpl1	705	20
Unc5cl	705	20
Lrfn2	698	6
Mocs1	687	3
Daam2	687	3
Dazl	682	1
Plcl2	685	3
Tbc1d5	309	2
Satb1	375	6
Kcnh8	695	6
Efhb	209	21
Rab5a	263	23
4921523A10Rik	321	23
Pcaf	321	23
Sgol1	208	21
4932415M13Rik	206	21
Sult1c2	205	33
Sult1c1	201	2
Slc5a7	601	4
St6gal2	604	4
Emr4	536	23
Zfp119	640	16
BC011426	557	16
BC031441	409	8
Ebi3	344	8
Ccdc94	346	8
Shd	413	7
Fsd1	413	7
AW049765	413	7
Sh3gl1	486	7
Chaf1a	487	7
Ubxd1	488	7
Hdgfrp2	488	7
S3-12	415	11
2310076L09Rik	415	11
Lrg1	415	11
Sema6b	416	11
Tnfaip8l1	352	10
D17Wsu104e	352	10
Dpp9	291	10
Fem1a	352	10
Ticam1	351	10
M6prbp1	351	10
Arrdc5	351	10
Uhrf1	290	10
Jmjd2b	235	10
Ptprs	10	12
Znrf4	233	10
Safb2	415	11
2410015M20Rik	488	7
Rpl36	488	7
Ranbp3	416	11
AI662250	289	10
Nrtn	235	10
Dus3l	290	10
Rfx2	351	10
Acsbg2	351	10
1700061G19Rik	289	10
Mllt1	233	10
Asah3	648	9
Clpp	563	9
Alkbh7	563	9
Pspn	563	9
Gtf2f1	648	9
Khsrp	562	9
Slc25a23	646	9
Crb3	645	16
Dennd1c	645	16
Tubb4	645	16
Tnfsf9	645	16
Tnfsf14	475	15
C3	475	15
Gpr108	552	15
Trip10	636	15
Vav1	635	15
Emr1	455	31
2610034M16Rik	524	6
Nudt12	444	4
Efna5	684	1
Fert2	152	39
Man2a1	684	1
E130009J12Rik	375	6
Vapa	408	8
Txndc2	409	8
Rab31	409	8
Ppp4r1	285	8
Ralbp1	413	7
Twsg1	563	9
Ankrd12	285	8
Ndufv2	484	9
ORF19	410	9
Ddx11	285	8
1110012J17Rik	647	9
Rab12	98	8
Ptprm	21	12
Lrrc30	307	2
Lama1	306	39
Arhgap28	370	1
D930040M24Rik	600	3
Epb4.1l3	607	6
Zfp161	610	5
Dlgap1	546	18
Mylc2b	413	7
2900073G15Rik	412	9
Myom1	284	8
Lpin2	660	10
Emilin2	102	12
Smchd1	412	9
4632412N22Rik	134	8
BC027072	20	34
Alk	529	31
Ypel5	683	1
Lbh	513	1
Lycat	514	1
Capn13	684	1
Galnt14	687	3
Ehd3	518	3
Xdh	252	2
Srd5a2	33	32
2810410M20Rik	136	8
Spast	139	10
Slc30a6	233	10
Yipf4	142	10
Birc6	142	10
Ltbp1	661	26
Rasgrp3	300	29
2810405J04Rik	197	39
Crim1	600	3
Fez2	515	1
Vit	111	38
Strn	218	13
2310002B06Rik	70	12
Eif2ak2	102	12
Cebpz	188	12
2410091C18Rik	188	12
Prkcn	188	12
Qpct	662	26
Cdc42ep3	152	39
AW061290	428	28
Cyp1b1	359	25
Arl6ip2	658	11
Hnrpll	486	7
Galm	486	7
Sfrs7	179	8
Gemin6	137	8
Dhx57	99	8
Morn2	178	8
Sos1	280	8
Cdkl4	177	8
Map4k3	226	8
Slc8a1	689	4
AW548124	97	14
Eml4	344	8
Cox7a2l	649	9
Kcng3	650	7
Mta3	651	7
Haao	232	10
Zfp36l2	658	11
Plekhh2	344	8
Dync2li1	177	8
Abcg5	177	8
Abcg8	177	8
Lrpprc	177	8
Ppm1b	222	14
Slc3a1	129	13
Prepl	92	22
1700106N22Rik	169	22
Six3	636	15
Six2	465	19
Prkce	39	12
Epas1	575	10
Atp6v1e2	575	10
Rhoq	575	10
Pigf	575	10
Socs5	660	10
Mcfd2	574	10
Ttc7	495	10
Calm2	413	7
Tacstd1	344	8
Msh2	411	9
Kcnk12	340	14
Msh6	274	13
Fbxo11	274	13
Foxn2	390	23
Gtf2a1lf	318	21
Lhcgr	316	5
Fshr	376	6
Nrxn1	692	4
Pja2	514	1
Adcyap1	692	4
Mettl4	209	21
2610044O15Rik	262	21
Crem	313	5
Cul2	204	5
Bambi	380	5
Lyzl1	443	3
Map3k8	308	2
Papd1	250	39
Svil	514	1
Zfp438	197	39
Arhgap12	663	26
Kif5b	189	12
Epc1	124	22
Rab18	309	2
Mkx	524	6
Armc4	689	4
Mpp7	444	4
Wac	380	5
Fzd8	609	6
9430022F06Rik	527	5
Cetn1	307	2
Colec12	308	2
Thoc1	6	34
Usp14	1	34
Rock1	22	12
AK220484	293	10
Esco1	66	12
Snrpd1	42	12
Abhd3	23	12
Mib1	42	12
Gata6	681	35
Rbbp8	249	39
Cables1	191	25
6030446N20Rik	145	12
Riok3	45	12
3110002H16Rik	25	12
Npc1	171	13
2810439F02Rik	146	25
Cabyr	13	34
Osbpl1a	1	34
Impact	2	34
Hrh4	713	24
Zfp521	685	3
Ss18	159	33
Kctd1	155	2
Aqp4	688	4
Chst9	689	4
Cdh2	443	3
Dsc3	690	4
Dsc2	690	4
Dsc1	522	4
Dsg1c	312	5
Dsg1b	204	5
Dsg4	205	33
Dsg3	162	21
Dsg2	263	23
Ttr	389	23
B4galt6	389	23
D030074E01Rik	403	14
Rnf125	403	14
Rnf138	402	13
Mep1b	323	23
Gm944	209	21
Klhl14	313	5
4921528I01Rik	446	4
Nol4	523	4
Dtna	373	2
Mapre2	5	34
Zfp397	339	14
C230097I24Rik	340	14
Zfp35	407	14
Zfp191	409	8
D030070L09Rik	410	9
Galnt1	339	14
2700062C07Rik	278	14
BC021395	279	14
Slc39a6	225	14
Mocos	174	14
Fhod3	132	14
5730494M16Rik	154	39
AW554918	154	39
Brunol4	217	22
Pik3c3	255	5
Rit2	523	4
Syt4	85	33
Sap130	407	14
Polr2d	67	12
Wdr33	98	8
Lims2	226	8
Gpr17	226	8
Myo7b	177	8
Iws1	344	8
